NOMBRE;TIPOS COLONIAS ID;CODIGOS POSTALES MUNICIPIOS ID
PUENTE NEGRO;13;2109
SAN JOSÉ DE CLOETE;13;2110
GUADALUPE VICTORIA (PUEBLO NUEVO);13;2111
TORREÓN CENTRO;1;2112
JARDINES REFORMA;1;2112
ADMINISTRACIÓN FISCAL REGIONAL NORTE CENTRO;6;2113
ESTRELLA;1;2114
MAGDALENAS;1;2114
NAVARRO;1;2114
LIBERTAD;1;2114
LA VICTORIA;2;2114
LAS TROJES;2;2114
RESIDENCIAL PALMARES;2;2115
RINCÓN LAS TROJES;2;2115
PALO BLANCO RESIDENCIAL;2;2115
HACIENDA SANTA LUCÍA;2;2115
LA PAZ;2;2115
VILLAS SAN AGUSTÍN;2;2115
SAN AGUSTÍN;2;2115
ALEBRIJES RESIDENCIAL;2;2116
QUINTAS ANNA;2;2116
JARDINES DEL SOL;2;2116
REAL DE SAN AGUSTÍN;2;2116
CONJUNTO DE TODOS LOS SANTOS;1;2116
SATÉLITE DE LA LAGUNA;2;2117
VILLAS SAN JOSÉ;2;2117
AVIACIÓN SAN IGNACIO SEGUNDA ETAPA;2;2117
PUERTA REAL;2;2117
AMPLIACIÓN SAN IGNACIO;2;2118
EJIDO IGNACIO ALLENDE;1;2118
AEROPUERTO;2;2118
QUINTAS SAN ISIDRO;2;2118
TORREÓN 2000;2;2118
AVIACIÓN SAN IGNACIO;2;2118
RINCÓN SAN JOSÉ;2;2118
EL SIGLO DE TORREÓN;1;2118
LOS RODRÍGUEZ;13;2119
LA TOSCANA RESIDENCIAL;2;2120
EJIDO ANA;1;2120
CERRADA IBERO;2;2120
RESIDENCIAL ALPES;2;2120
LA RIOJA RESIDENCIAL;2;2120
RESIDENCIAL EL FRESNO;2;2120
IGNACIO ALLENDE;13;2120
VILLAS DE LA IBERO;2;2120
QUINTAS IBERO;1;2120
RESIDENCIAL CUMBRES;2;2120
CAMPIÑAS DE IBERIA;2;2120
REAL DEL NOGALAR;2;2120
LA CIÉNEGA;2;2120
RESIDENCIAL SENDEROS;2;2120
AMPLIACIÓN SENDEROS;2;2120
LA ARBOLEDA;2;2120
RESIDENCIAL LOS FRESNOS;2;2120
MAGISTERIO IBEROAMERICANA;2;2120
RESIDENCIAL GALERÍAS;2;2120
CIUDAD INDUSTRIAL;15;2121
ABASTOS;1;2122
SANTA MARÍA;1;2122
PUERTO CIELO;2;2123
VILLA DE LAS PALMAS;2;2123
LOS VIÑEDOS;2;2123
RESIDENCIAL PALMA REAL;2;2123
CERRADA LAS PALMAS II;2;2123
EL CAPRICHO;1;2124
BOCANEGRA;1;2125
MOCTEZUMA;1;2125
TORREÓN (FRANCISCO SARABIA);16;2126
CAROLINAS;1;2127
TIERRA Y LIBERTAD;1;2127
AVIACIÓN;1;2128
FRANCISCO VILLA;1;2128
PALMAS AEROPUERTO;1;2128
SALVADOR ALLENDE;1;2128
CONJUNTO HABITACIONAL OYAMEL;2;2129
QUINTA ÁLAMOS;2;2129
RESIDENCIAL QUINTAS CAMPESTRE;2;2129
CERRADA CASTELLO;2;2129
SAN LUIS;1;2129
LA LIBERTAD;13;2129
LOS VIRREYES;2;2129
QUINTAS CAMPESTRE LOS LAURELES;2;2129
PRIVADAS DE SANTA FE;2;2130
VALLE REVOLUCIÓN;1;2130
VALLE VERDE;1;2130
LA CORTINA;1;2130
CIUDAD NAZAS POLÍGONO 24 A;1;2130
PEDREGAL DEL VALLE;2;2130
EL PEDREGAL;1;2130
RINCÓN DE LOS NOGALES;2;2130
RINCÓN DEL PEDREGAL;2;2130
LA AMISTAD;2;2130
HACIENDA LA NORIA;2;2130
CHAPULTEPEC;2;2130
EL KIOSCO;2;2130
PARQUE INDUSTRIAL LA AMISTAD;15;2130
CIUDAD NAZAS POLÍGONO 24;2;2130
QUINTAS DEL NAZAS;2;2130
RESIDENCIAL VICTORIA;2;2130
VILLAS CENTENARIO;2;2130
VEREDAS DE SANTA FE;2;2130
LA MINA;1;2131
ELSA HERNÁNDEZ DE LAS FUENTES;1;2132
VILLAS SALTILLO 400;2;2132
MIGUEL DE LA MADRID;1;2133
RESIDENCIAL SANTIAGO;2;2133
LOS ALMENDROS;2;2134
LOS ALMENDROS II;2;2134
VALLE DE LOS ALMENDROS;2;2134
DESARROLLO CIUDAD NAZAS SAN ANTONIO;6;2134
PUERTA DE HIERRO;2;2134
LOMAS DE LAS ETNIAS;2;2134
SAN ANTONIO DE LOS BRAVOS;13;2134
QUINTAS SAN ANTONIO;2;2134
RINCÓN SAN SALVADOR;2;2134
RESIDENCIAL LAS ETNIAS;2;2134
JARDINES LAS ETNIAS;2;2134
LOS PORTONES;1;2134
LAS LOMAS;2;2134
FIDEL VELÁZQUEZ;2;2135
SAN MARCOS;1;2136
NUEVO TORREÓN;1;2136
RESIDENCIAL RINCÓN DEL DESIERTO;2;2137
TOLEDO;2;2138
RINCÓN SANTA FE;2;2138
LA JOYA;13;2138
LOMA REAL;2;2138
GUSTAVO DÍAZ ORDAZ;1;2139
FELIPE ÁNGELES;1;2139
RINCÓN DE LAS NÓAS;1;2140
VALLES DEL NAZAS;1;2140
RESIDENCIAL DEL NAZAS;1;2140
JOSÉ DE LAS FUENTES;1;2140
QUINTAS LAGUNA;2;2140
AMPLIACIÓN VALLES DEL NAZAS;1;2140
CIUDAD NAZAS POLÍGONO 27;2;2140
CIUDAD NAZAS POLÍGONO 30;2;2140
JOYAS DEL ORIENTE;2;2140
LAS ARBOLEDAS;2;2141
RESIDENCIAL EL SECRETO;2;2141
VILLA CALIFORNIA;2;2142
RESIDENCIAL LAS TORRES;2;2142
SAN FELIPE;2;2142
NUEVA VILLAS CALIFORNIA;1;2142
HORIZONTE;2;2142
FOVISSSTE NUEVA CALIFORNIA;2;2142
INFONAVIT NUEVA CALIFORNIA;2;2142
LAS AVES;2;2143
VILLAS DE LA JOYA;2;2143
VILLAS DE SAN ÁNGEL III;2;2143
LOS CIRUELOS;2;2143
LAS PUERTAS DEL DESIERTO;2;2143
PRIVADAS DE ALLENDE;2;2143
ALTARIA;2;2143
OSCAR FLORES TAPIA;1;2143
EX HACIENDA LA JOYA;2;2143
LA JOYA;2;2143
AMPLIACIÓN LA JOYA;1;2143
SAN DIEGO;2;2143
VILLAS DE SAN ÁNGEL;2;2143
VILLAS DIAMANTE;2;2143
EL CASTAÑO;2;2143
QUINTAS LOS NOGALES;2;2144
VEREDAS DE LA JOYA;2;2144
RINCÓN DE LA JOYA;2;2144
VILLAS DEL SOL;2;2144
QUINTAS DEL SOL;2;2144
CERRADA LAURELES;2;2144
TERRA BELLA;2;2144
VIÑEDOS DE LA VEGA;2;2144
AMISTAD;1;2144
SOL DE ORIENTE;2;2144
SOL DE ORIENTE III;2;2144
JARDINES UNIVERSIDAD;2;2144
JOYAS DEL DESIERTO;2;2144
VIÑEDOS DE LA JOYA;2;2144
VILLAS DE LA HUERTA;2;2144
VILLAS DEL BOSQUE;2;2144
JOYAS DE TORREÓN;2;2144
VILLAS UNIVERSIDAD ORIENTE;2;2144
VILLAS UNIVERSIDAD;2;2144
RECINTOS VILLA UNIVERSIDAD;2;2144
SAN EDUARDO;2;2144
QUINTAS RESIDENCIAL;2;2144
REAL DEL SOL I;2;2144
REAL DEL SOL II;2;2144
JOYAS DEL BOSQUE;2;2144
PLAN DE SAN LUIS;2;2145
RESIDENCIAL PORTONES PARAÍSO;2;2145
PEQUEÑA ZONA INDUSTRIAL;15;2145
NUEVA CALIFORNIA;1;2146
AQUILES SERDÁN;1;2147
CERRO DE LA CRUZ;1;2147
MARTÍNEZ ADAME;1;2147
TORREÓN VIEJO;1;2148
20 DE NOVIEMBRE;1;2149
RESIDENCIAL PARAÍSO DEL NAZAS;2;2150
EL TAJITO;13;2150
GRANJAS SAN ISIDRO;1;2150
NUEVO SAN ISIDRO;1;2150
SAN ISIDRO;1;2150
VILLA SAN ISIDRO;1;2150
CLUB DE GOLF LOS AZULEJOS;2;2151
JESÚS MARÍA ECHAVARRÍA [RECREATIVO];13;2151
EL TAJITO;1;2152
PALMAS SAN ISIDRO;1;2152
LA VINÍCOLA RESIDENCIAL;2;2153
SAN MARINO;2;2153
EL CARDENCHAL;2;2153
VILLA FRONDOSO;2;2153
RESIDENCIAL LAS ISABELES;2;2153
VILLA FLORIDA;2;2153
LAS VILLAS;2;2153
SANTA BÁRBARA;2;2153
LAS QUINTAS;2;2153
RESIDENCIAL FRONDOSO;2;2153
CIPRESES;2;2153
VILLAS SANTORINI;2;2153
QUINTAS DEL DESIERTO;2;2153
COUNTRY FRONDOSO;2;2153
HACIENDA SAN JOSÉ;2;2154
SAN LUCIANO;2;2154
HACIENDA DEL ROSARIO;2;2154
VILLAS LAS MARGARITAS;2;2154
RICARDO FLORES MAGÓN;1;2154
RESIDENCIAL IBERO;2;2154
VILLA ROMANA;2;2154
ALMERAS;2;2155
LA RÚA RESIDENCIAL;2;2155
EL CAMPANARIO;2;2155
EL RANCHITO;13;2155
LA MURALLA;2;2155
LAS MORAS;13;2155
MARSELLA;13;2155
LAS ACACIAS;2;2156
LA UNIÓN;13;2156
RINCÓN SAN ÁNGEL;2;2156
RESIDENCIAL LOS LLANOS;2;2157
PROLONGACIÓN LOS NOGALES;2;2157
JACARANDAS;2;2157
INFONAVIT ALAMEDAS;2;2157
JACARANDAS;1;2157
VILLA JACARANDAS;1;2157
NUEVA LAGUNA NORTE;1;2157
NUEVA LAGUNA SUR;1;2157
UNIVERSIDAD;1;2157
PARAÍSO DEL NAZAS;1;2157
EL ROBLE;1;2158
LEANDRO ROVIROSA WADE;1;2159
LOS NOGALES;1;2159
LEANDRO ROVIROSA WADE;2;2159
LAS MARGARITAS;1;2160
VILLA JARDÍN;1;2160
LOS ÁNGELES;1;2161
NUEVA LOS ÁNGELES;1;2161
FOVISSSTE NUEVA LOS ÁNGELES;2;2161
LOS ÁNGELES;1;2162
ESPARZA;1;2163
NAZARIO ORTÍZ GARZA;1;2163
EUGENIO AGUIRRE BENAVIDES;1;2164
FRANCISCO VILLA PONIENTE;1;2165
28 DE ABRIL;1;2165
ARENAL;1;2166
CUAUHTÉMOC;1;2167
ANA;1;2168
MODERNA;1;2168
NUEVA ROSITA;1;2169
MACLOVIO HERRERA;1;2170
PLAN DE AYALA;1;2171
TORREÓN JARDÍN;1;2172
ANTIGUA ACEITERA;1;2173
VENCEDORA;1;2173
JOSÉ LÓPEZ PORTILLO;1;2174
LUIS ECHEVERRÍA ÁLVAREZ;1;2175
NUEVA AURORA;1;2175
JESÚS MARÍA DEL BOSQUE RODRÍGUEZ;1;2176
MONUMENTAL MADERO;1;2177
LUCIO BLANCO;1;2178
MIGUEL ALEMÁN;1;2178
FERROCARRILERA;1;2179
JARDINES DE CALIFORNIA;1;2179
BUGAMBILIAS;1;2179
RESIDENCIAL CAMPESTRE LA ROSITA;1;2180
PALMAS LA ROSITA;2;2180
VILLAS LA ROSITA;2;2180
AMPLIACIÓN LA ROSITA;2;2181
ROMA;2;2181
RESIDENCIAL SAULO;2;2181
LOS PORTALES;2;2182
LOS ÁNGELES RESIDENCIAL;2;2182
EX HACIENDA ANTIGUA LOS ÁNGELES;1;2182
EX HACIENDA LOS ÁNGELES;2;2183
CASA BLANCA;2;2183
RESIDENCIAL LA ROSA;2;2184
VILLAS RESIDENCIALES;1;2184
RINCÓN LA ROSITA;2;2185
FOVISSSTE LA ROSITA;2;2185
QUINTA ISABELLA;2;2185
RINCÓN AURORA;2;2185
TORREÓN RESIDENCIAL;1;2186
FLORIDA BLANCA;2;2186
AMPLIACIÓN FOVISSSTE LA ROSITA;4;2187
DIVISIÓN DEL NORTE;1;2188
LAS FLORES COOPERATIVA HABITACIONAL;1;2188
PROVITEC;1;2188
LUCIO CABAÑAS;1;2188
VILLAS DEL VALLE;1;2188
SAN JOSÉ;1;2188
BRITANIA;2;2188
NUEVA CORONA;1;2188
PLAZA JUMBO;7;2188
RINCÓN DEL VALLE;2;2188
SANTA BÁRBARA;1;2188
RESIDENCIAL DEL VALLE;2;2188
JESÚS GARCIA CORONA;1;2188
EX HACIENDA LA MERCED;2;2188
RINCÓN DE LA HACIENDA;2;2189
VILLAS DE LA HACIENDA;1;2189
SANTA FE;1;2189
SECCIÓN 38;2;2189
RESIDENCIAL LAS MISIONES;2;2189
LA ORQUÍDEA;1;2189
PARQUE INDUSTRIAL ORIENTE;15;2189
PARQUE INDUSTRIAL LAJAT;15;2189
RESIDENCIAL TECNOLÓGICO;1;2189
LOMAS DEL CAMPESTRE;1;2190
MONTEBELLO;2;2191
LINDAVISTA;2;2191
RESIDENCIAL DEL NORTE;2;2191
CERRADA ESMERALDA MONTEBELLO;2;2191
EL ÁGUILA;13;2192
CAMPO MILITAR LA JOYA;19;2192
LOS SAUCES;1;2192
CARMEN ROMANO;1;2193
LA HACIENDA ORIENTE;1;2193
LA MERCED;1;2193
LA MERCED II;1;2193
RESIDENCIAL LA HACIENDA;1;2193
CAMPIÑAS ROMANAS;2;2194
PERLA DEL ORIENTE;2;2194
MORETTO;2;2194
CERRADA CALIFORNIA;2;2194
AREZZO;2;2194
VALLE ORIENTE;1;2194
MONTE REAL;2;2194
CAMPO NUEVO DE ZARAGOZA;2;2194
CERRADA LAS FLORES II;2;2194
LOS PERIODISTAS;1;2194
LATINOAMERICANO;1;2194
ZARAGOZA NORTE;1;2194
LA ROSITA;13;2194
VILLAS DE LAS PERLAS;2;2194
CONDOMINIOS PUNTA DIAMANTE;2;2194
EX HACIENDA LA PERLA;2;2194
NUEVA PROVINCIA;2;2194
PERLA DEL MAR DEL NORTE;2;2194
VILLAS ZARAGOZA;2;2194
ZARAGOZA;13;2194
HACIENDA SANTA MARÍA;2;2194
RINCÓN DEL BOSQUE;1;2194
CONDOMINIO LOS AGAVES;2;2194
QUINTAS LA PERLA;2;2194
PARQUE INDUSTRIAL LAS AMÉRICAS;15;2195
LUIS HORACIO SALINAS;1;2196
EDUARDO GUERRA;1;2197
NARCISO MENDOZA;1;2198
HOGARES FERROCARRILEROS;1;2199
FUENTES DEL SUR;1;2200
AMPLIACIÓN FUENTES DEL SUR;1;2200
LA FUENTE;1;2200
LOS MONASTERIOS;2;2201
EDUARDO OLMOS;1;2201
EJIDO LA PERLA;1;2201
LA PERLA;2;2201
LOS ARENALES;13;2201
SANTA SOFÍA;2;2201
PRADOS DEL ORIENTE;1;2202
SANTA ELENA;2;2202
SANTA ANITA;2;2202
QUINTA LA MERCED;2;2202
RINCÓN DE LA MERCED;1;2202
EMILIANO ZAPATA;1;2202
EL OASIS;1;2202
RESIDENCIAL LOS CEDROS;2;2202
ROGELIO MONTEMAYOR;1;2202
MARÍA MERCADO DE LÓPEZ SÁNCHEZ;1;2202
MAYRÁN;1;2202
CERRADA LAS FLORES;2;2203
LAS JULIETAS;1;2204
VILLAS LA MERCED;1;2204
EL PENSADOR;1;2205
RINCONADA ZARAGOZA;1;2205
ROSARIO VILLANUEVA;1;2205
VALLE LA ROSITA;1;2205
NUEVA MERCED;1;2205
EL ARENAL;1;2205
FERROPUERTO;15;2205
JOSÉ LUZ TORRES;1;2205
ZARAGOZA SUR;1;2205
CUCA ORONA;1;2205
LUIS DONALDO COLOSIO;1;2205
VALLE DORADO;1;2206
BELLAVISTA;1;2207
EL OBISPADO;1;2207
5 DE FEBRERO;1;2207
VICTORIA;1;2208
VISTA HERMOSA;1;2209
MIGUEL HIDALGO;1;2210
LA CONSTANCIA;1;2211
DURANGUEÑA;1;2211
INDEPENDENCIA;1;2212
CALERAS MARTÍNEZ;1;2213
JACOBO MEYER;1;2213
GUADALUPE;1;2214
CALERAS SOLARES;1;2215
SAN JOAQUÍN;1;2215
SAN CARLOS;1;2216
COMPRESORA;1;2217
LA FE;1;2217
TORREÓN Y ANEXAS;1;2217
NUEVO MÉXICO;1;2218
JOSÉ RAMÍREZ MIJARES;1;2219
MORELOS;1;2219
PRIMERA RINCONADA DE LA UNIÓN;1;2219
SEGUNDA RINCONADA DE LA UNIÓN;1;2219
BUENOS AIRES;1;2219
CAMILO TORRES;1;2220
POLVORERA;1;2221
METALÚRGICA;1;2222
PRIMERO DE MAYO;1;2222
ZACATECAS;1;2222
FRANCISCO I MADERO;1;2223
DIANA MARÍA GALINDO;1;2223
NUEVA CREACIÓN;1;2223
JUSTO SIERRA;1;2224
BRAULIO FERNÁNDEZ AGUIRRE;1;2225
VICENTE GUERRERO;1;2225
CALERAS DE LA LAGUNA;1;2225
LAS LUISAS;1;2226
LÁZARO CÁRDENAS;1;2226
LAS BRISAS;1;2226
LA DALIA;2;2227
LA DALIA ORIENTE;2;2227
SANTIAGO RAMÍREZ;1;2228
SAN AGUSTÍN;13;2229
SANTA FE;13;2229
SAN ARMANDO;2;2229
NORIA CUATRO (LA JOYA);13;2229
LA JOYITA (RECREATIVO LA HACIENDA);13;2230
LA ROSA;13;2230
BRAÑA [GRANJA];13;2231
BRAULIO FERNÁNDEZ AGUIRRE (PROVIDENCIA);13;2231
CRUZ COLUNGA;13;2231
LA BARRANCA;13;2231
LA CUCHILLA;13;2231
NORIA LA CINCO LA PAZ;13;2231
CIUDAD DE LOS NIÑOS;13;2232
SANTA FE;13;2232
AMAPOLAS;13;2233
AMAPOLAS UNO;13;2233
EL ROSARIO (EL CLAVEL);13;2233
EL CARIÑO (PATRICIO GONZÁLEZ OLGUÍN);13;2233
SANTA FE [GRANJA PORCINA];13;2233
SECTOR DOCE A SANTA FE;13;2233
KILÓMETRO DOCE (SECTOR UNO);13;2233
LA PARTIDA;13;2234
ANNA;2;2234
LA PAZ;13;2235
EL PACÍFICO;13;2236
EL CUATRO;13;2236
EL DOCE;13;2236
EL ESTANQUE;13;2236
LA PALMA;13;2237
DIEZ DE ABRIL (EL QUESO);1;2237
LA NORIA DEL PERÚ;13;2237
MONTE ALEGRE;13;2237
EL PERÚ;13;2238
RICARDO FLORES MAGÓN;13;2238
PROVIDENCIA;13;2238
DIANA;13;2238
LAGOS;2;2238
NUEVA LA PAZ;13;2238
PASO DEL ÁGUILA;13;2239
EL CERCADO (EL PERICO);13;2239
MONTOLLERAS;13;2239
ALBIA;13;2240
VILLAS DEL RENACIMIENTO;2;2240
ALBIA;9;2240
SENDAS DEL BOSQUE;2;2241
LA CONCHA;13;2241
EL DURAZNITO (EL RANCHITO);13;2242
LA POLKA (ALBIA SECTOR TRES);13;2242
LA CÚPULA;13;2243
QUINTA SAN NICOLÁS [CLUB HÍPICO];13;2243
TALLER LOS AZULEJOS;13;2243
LA CONCHITA ROJA;13;2244
ANTONIO NORIEGA;13;2244
EL CHAPARRAL;13;2244
NORIA SECTOR DIECIOCHO LA CONCHA (NORIA UNO);13;2244
NORIA SECTOR SEIS A LA CONCHA;13;2244
RANCHO ALEGRE;13;2245
ANTONIO GUERRERO;13;2245
EL ÁGUILA;13;2245
RESIDENCIAL RANCHO ALEGRE;2;2245
LA NORIA (LA ROSITA);13;2245
SIN CABEZA;13;2245
CAMPO SAGRADO (LOS ÁLVAREZ) [ESTABLO];13;2246
EL ENCINO;13;2246
HELGUERA;13;2246
ENRIQUE MUREY GARCÍA;13;2246
DOS HERMANOS;13;2246
MIELERAS;13;2246
LA SAGRA;13;2246
LOS ÁLVAREZ (SAN ESTEBAN);13;2246
SAN ESTEBAN;13;2246
NUEVO MIELERAS (LA TRES);13;2247
CARROCERAS;13;2247
EL MOSTRENCO (EUSKAL);13;2247
LA FORTUNA;13;2247
MIELERAS [AEROPUERTO];13;2247
SAN LUIS;13;2247
AMPUERO (LA ARENOSA);13;2248
NUEVA UNIÓN (SAN ALBERTO);13;2248
QUINCE DE MAYO (LAS MAGDALENAS);13;2248
SANTA GEMA;13;2248
TORREÓN [CLUB DE CAZA Y TIRO];13;2248
LA FE;13;2249
JIMULCO;13;2250
JUAN EUGENIO;13;2250
LA FLOR DE JIMULCO;13;2250
BARREAL DE GUADALUPE;13;2250
LA NUEVA COLONIA (PERALTA);13;2250
LA TRINIDAD;13;2250
JALISCO;13;2250
ÁVILA CAMACHO (EL CORONEL);13;2250
DOCE DE DICIEMBRE;13;2250
JUAN EUGENIO CINCO (CUBA);13;2250
JUAN EUGENIO CINCO (NORIA NUEVA YORK);13;2250
JUAN EUGENIO NÚMERO DOS;13;2250
JUAN EUGENIO NÚMERO UNO;13;2250
LA COLONIA;13;2250
LA PRESA DE LA FLOR;13;2250
NORIA DE LA SOCIEDAD;13;2250
NORIA DE LA TRINIDAD;13;2250
NORIA DEL UNO;13;2250
EL TEJÓN;13;2250
SANTA MARÍA;13;2250
MATAMOROS CENTRO;1;2251
EJIDO SAN MIGUEL;1;2251
BALTAZAR AGÜERO;1;2252
FELIPE ZARATE;1;2252
EULALIO GUTIÉRREZ TREVIÑO;1;2252
FRANCISCO I. MADERO;1;2252
IGNACIO ZARAGOZA;1;2252
JOSÉ LÓPEZ PORTILLO;1;2252
MIGUEL HIDALGO;1;2252
OBRERA;1;2252
ENRIQUE MARTÍNEZ Y MARTÍNEZ;1;2252
MONTE CALVARIO;1;2252
NOGAL;1;2252
ZARAGOZA;1;2252
LA GARCITA;9;2252
PORTAL DEL SOL;2;2252
JESÚS RÍOS RUEDA II;1;2252
RINCÓN DEL VALLE;2;2252
LUIS DONALDO COLOSIO;1;2253
GILBERTO ORDAZ ROCHA;1;2253
NIÑOS HÉROES;1;2253
BENITO JUÁREZ;1;2253
GALEME;1;2253
JACINTO ARGUMEDO;1;2253
JOSÉ AYUP TEDY;1;2253
LÁZARO CÁRDENAS;1;2253
AMPLIACIÓN JOSÉ SANTOS VALDÉZ;1;2253
EJIDAL Y DEPORTIVA;1;2253
ROSA RODRÍGUEZ DE ORDAZ;1;2253
CAROLINAS;1;2254
FRANCISCO VILLA;1;2254
JOSÉ T LUNA;1;2254
29 DE JUNIO;1;2254
JARDINES DE ORIENTE;1;2254
JOSÉ SANTOS VALDÉZ;1;2254
LAS NOGALERAS;1;2254
LAS CAROLINAS;2;2254
EMILIANO ZAPATA;1;2255
MANUEL MUÑOZ OLIVARES;1;2255
MARIANO MATAMOROS;1;2255
OSCAR GONZÁLEZ;1;2255
CARLOS SALINAS DE GORTARI;1;2256
MANUEL MUÑOZ;2;2256
EJIDAL;1;2256
HORTALIZAS;1;2256
JESÚS RÍOS RUEDA I;1;2256
ROSALINDA RAMÍREZ ESQUIVEL;1;2256
SECTOR TRES EJIDAL;1;2256
VALLE HERMOSO;1;2256
ANDALUCÍA;1;2257
AÑO DE JUÁREZ;1;2257
EL CHALET;1;2257
FERROCARRIL;1;2257
LAS FUENTES;1;2257
LADRILLERA;2;2258
AURELIANO BARAJAS;1;2258
MARAVILLAS;1;2258
SANTA MÓNICA;1;2258
VEGA DE MARRUFO;1;2258
RESIDENCIAL PUNTA LAGUNA;2;2258
VILLAS SANTA CECILIA;2;2258
21 DE MARZO;1;2259
NUEVO MATAMOROS;2;2259
JESÚS AGUILERA LUNA;1;2259
EJIDO SANTO TOMÁS;1;2259
INDEPENDENCIA;1;2259
MATAMOROS;1;2259
RESIDENCIAL LUMBALCA;2;2259
RANCHO GRANDE;9;2259
EL FÉNIX;13;2260
SAN ANTONIO DEL COYOTE;1;2260
GUADALUPE VICTORIA;13;2261
EL TEJABÁN;9;2261
GUADALUPE [ESTABLO];9;2261
LOS ÁNGELES;13;2262
LA LUZ;13;2262
EL CINCO;9;2262
LA LIBERTAD;13;2262
NORIA NÚMERO DOS DEL EJIDO BUEN ABRIGO (LA SELVA);13;2263
GRANADA;13;2263
SOLIMA;13;2263
ATALAYA;13;2263
CORONA;13;2263
EL COYOTE;13;2263
EL MILAGRO DE FRESNEO;9;2263
GRANADA NORIA SETECIENTOS SESENTA Y SIETE;9;2263
EL CAMBIO;13;2264
MARAVILLAS;13;2265
MONTE ALEGRE;13;2265
RESIDENCIAL 21;2;2265
MONTOLLERAS;1;2265
GRACIELAS A;9;2265
LA GAVIA;9;2265
LAS PALMAS;9;2265
MARAVILLAS [ESTABLO];9;2265
NIDIA EDITH;9;2265
OTTO EL CAMBIO;13;2265
RANCHO DE AFUERA;9;2265
NORIA SANTA ANA DEL PILAR SECTOR DOS;9;2266
ENTRADA AL CUIJE;1;2266
PURÍSIMA;13;2266
SANTA ANA DEL PILAR;13;2266
EL CUIJE;13;2266
EL FÉNIX [ESTABLO];13;2266
ESCUADRÓN DOSCIENTOS UNO;13;2266
HORMIGUERO;13;2266
ALBIA [GRANJA];9;2266
ALDALI (LA AURORA);13;2266
EL FUERTE;9;2266
LA NORIA TRES;9;2266
SAN GERARDO [GRANJA];9;2266
SANTA ANITA [GRANJA];9;2266
COMPUERTAS;13;2267
VEINTE DE NOVIEMBRE;13;2267
NORIA DE COMPUERTAS (EL RANCHITO);9;2267
EL PILAR (VIGO);13;2267
EL PILAR;13;2268
NORIA NÚMERO TRES EJIDO SAN MIGUEL;9;2269
CERRADA GIRASOLES;2;2269
EL CONSUELO;13;2269
LA ESPERANZA;13;2269
ANDALUCÍA;13;2269
EL CARMEN;9;2269
EL CONSUELO [ESTABLO];9;2269
BREKA (SECTOR CUATRO ANDALUCÍA);9;2269
EL LOCO;9;2269
EL LOCO;13;2269
EL PARREÑO;9;2269
SOLÍS;13;2270
VICENTE GUERRERO;13;2270
CORONA;13;2270
VIZCAYA;13;2270
BENITO JUÁREZ;13;2270
EL CARIÑO VEINTE;9;2271
IGNACIO ZARAGOZA (LA CRISIS);13;2271
LA AZUFRERA;9;2271
LA NIÑA;9;2271
LA ESCONDIDA;13;2272
EL PARREÑO;9;2272
LAS MARGARITAS;9;2272
LOS ALFREDOS DOS;9;2272
MORELOS DOS (BILBAO);13;2272
NUEVA SOLEDAD;13;2272
VEINTIUNO DE MARZO (LA REFORMA);13;2272
BENAVIDES (MORELOS UNO);13;2273
BÁSCULA LA SANDILLITA;13;2273
CAMPO ESPIGUERO DEL CUATE;13;2273
LAS PALMAS;9;2273
LAS CAROLINAS;1;2273
EL CINCO (MARIANO MATAMOROS);13;2273
BARACALDO;9;2273
LA FORTUNA;9;2273
LA LUZ;13;2273
TORREÓN (LOS ALCOHÓLICOS);9;2273
LA FLOR DE MAYO Y LA BARCA;13;2274
FILIPINAS (LAMPACITOS);13;2274
IRLANDA;13;2274
MAPULAS;9;2274
SAN FELIPE AGUANAVAL;13;2274
SAN JOSÉ DE LOS EMILIANOS;13;2274
SAN PABLO GUELATAO;13;2274
HIDALGO;1;2275
ENTRONQUE CONGREGACIÓN HIDALGO;9;2275
SANTO NIÑO AGUANAVAL;13;2276
MANANTIAL;13;2276
EL DÓLAR;9;2276
FRESNO DEL SUR (EL FRESNO);13;2276
SAN JULIÁN;13;2276
HACIENDA SAN MIGUEL;2;2277
VALLE DE SAN MIGUEL;2;2277
VEREDAS DE SAN MIGUEL;2;2277
EL OLIVO;13;2277
HACIENDA LOS OLIVOS;2;2277
LA GARCITA;11;2277
PETRONILAS;13;2278
SAN FRANCISCO AGUANAVAL;13;2278
UNIÓN DEL BARREAL;13;2278
SAN ANTONIO DEL ALTO;13;2278
BOZANES;9;2279
EL BASTAN;9;2279
LA GRULLA;9;2279
REDENCIÓN AGRARIA;13;2279
SANTA BRÍGIDA;9;2279
EL SACRIFICIO;13;2280
EL REFUGIO;13;2280
ASTURIAS;13;2280
CONGREGACIÓN SACRIFICIO (EL DÓLAR);13;2280
COREA;13;2280
EL CONSUELO;13;2280
LAS ENRAMADAS;9;2280
SAN ISIDRO;13;2280
TIERRA BLANCA;9;2281
NOACAN;9;2281
LA BATALLA;9;2281
LA POLA;9;2281
LAS PALOMAS;13;2281
NOACAN (NO QUE NO);13;2281
NUEVO MIELERAS (LA TRES);13;2281
SANTA CECILIA;13;2281
DOÑA MARGARITA (MONCLOVA) [ESTABLO];9;2282
EL CARMEN;9;2282
EL PACÍFICO;13;2282
