NOMBRE;TIPOS COLONIAS ID;CODIGOS POSTALES MUNICIPIOS ID
EL TRANQUEÑO;1;7805
EL HUIZACHAL;9;7806
OJO DE AGUA DE TRANCAS (EL PENAL DE TRANCAS);9;7806
LA PALMITA;9;7806
LOS ARCOS;9;7806
PEÑA PRIETA;9;7806
PUERTA DEL CERROTE;9;7807
ESTANCIA DE ZAMARRIPA;9;7807
PAREDONES;9;7807
SAN ELÍAS;9;7807
TRANCAS;1;7808
EL MASTRANTO;9;7808
LOS MONCADA;9;7808
EL TECOLOTE;9;7808
MORILLOS;9;7808
PEÑA COLORADA;9;7809
TERRERO DE TRANCAS;9;7809
LOS HERNÁNDEZ;9;7809
OJO DE AGUA DE CERVANTES;9;7809
DE TRANCAS;13;7809
LOS QUIOTES;9;7809
REFUGIO DE TRANCAS;9;7809
RANCHO DE GUADALUPE;12;7810
SAN ANTONIO;9;7810
SAN NICOLÁS DE LA PRESA;9;7810
EL GALLINERO;13;7810
EJIDO LOS CARRILLO;9;7810
LOS SERNA;9;7810
LOS GODINEZ;9;7810
PRESA DEL GALLINERO;9;7810
SAN SIMEÓN;9;7811
OJO DE AGUA DE TEPEXTLE;9;7811
LA CAJITA (AGUA AZUL);9;7811
DON PEDRO;9;7811
XOCONOXTLE DE REMÁTALO;9;7811
XOCONOXTLE EL GRANDE;9;7811
SAN JOSÉ DE LA CAJA;9;7812
LA HACIENDITA;9;7812
EJIDO DE CIENEGUILLA;9;7812
CASAS VIEJAS;9;7812
OJO ZARCO;9;7812
SANTA BÁRBARA;9;7812
SAN CRISTÓBAL;9;7813
LA LAGUNA;9;7813
SAN JUAN DEL ESTAÑO;9;7813
LAS MILPITAS;9;7813
EL RINCÓN (RINCÓN DEL ESTAÑO);9;7813
LA CANTERA 1;9;7813
SANTA CATARINA;9;7813
SAN MARTÍN DE TERREROS;9;7813
SAN ISIDRO;1;7814
EL LLANITO;9;7814
EL CAMPANARIO;2;7815
SAN NICOLÁS DE ARROYO SECO;9;7815
SANTA LUCÍA;9;7815
LA VENTILLA;1;7815
LA ERRE;9;7815
PROVIDENCIA DE LA ERRE;9;7815
POTRERO DE LA ERRE;9;7815
LA CANTERA 2;9;7815
SAN FRANCISCO DE LA ERRE (SAN FRANCISCO);9;7815
SAN ANTONIO DEL LLANITO;1;7816
SAN DIEGUITO DE TIERRA BLANCA;1;7816
XOCONOXTLITO DEL LLANITO;9;7816
CERRITO DE SANTA CECILIA;9;7817
CIENEGUILLA;9;7817
EL DERRAMADERO;9;7817
EL MEZQUITAL;9;7817
LA COLMENA;9;7817
SAN JOSÉ DE LA PALMA;9;7817
SILLEROS;9;7817
CERRITO DE GUADALUPE;9;7817
EL DURAZNO;9;7817
COECILLO;9;7818
LA PALMILLA;9;7818
LA TRINIDAD;9;7818
EL MOLINO;9;7818
PURÍSIMA DE CEBOLLETAS;9;7818
EL SAUCILLO;9;7819
SANTIAGUILLO;9;7819
PALACIO DE ABAJO;9;7819
HUERTA GRANDE (EL SOTELO);9;7819
HACIENDA DE ABAJO;9;7819
LA JARILLA;9;7819
SAN MARCOS DE ARRIBA;9;7819
SAN VICENTE;9;7819
SAN MARCOS DE ABAJO;9;7819
LOS LUGO;9;7820
EL GUSANO;9;7820
SAN PEDRO DE LA SIERRA;9;7820
LAS LOZAS;9;7820
LA CABAÑA;9;7820
RANCHO DE EN MEDIO DE LOS LUGO;9;7820
EL CAPULÍN;9;7820
SAN ANTÓN DE LAS MINAS;9;7820
SAN DIEGO DE LA UNIÓN CENTRO;1;7821
DEL TANGUILLO;5;7822
DEL REFUGIO;5;7822
LOMAS DE ALCALÁ;1;7823
CIUDADELA;5;7824
LAS FLORES;1;7824
LOMAS DE GUADALUPE;1;7824
EJIDAL;1;7825
LINDAVISTA;1;7825
LOMAS DEL PEDREGAL;1;7826
CERRO ALTO;9;7827
LA ESTANCIA DEL ESCOBAL;9;7827
SAN JUAN PAN DE ARRIBA;9;7827
CERRO COLORADO;9;7828
EJIDO NORIA DE ALDAY;13;7828
EL CALVARIO;9;7828
EL POTRERO;9;7828
EX-PRESA DE SAN ANTONIO;9;7828
JARILLAS;9;7828
LA MAROMA;9;7828
PUERTA DE MARCIAL (SAN ISIDRO DE LA CRUZ);9;7828
ROBERTO BÁRCENAS BERNAL;9;7828
EL MAGUEYAL (SAN JOSÉ DE LA PURÍSIMA);9;7829
EL NARANJERO;9;7829
EL PATOLITO DOS;9;7829
EL TRÉBOL;9;7829
ESTANCIA DE BANQUITOS;9;7829
MILPILLAS;9;7829
SAN FRANCISCO DE ASÍS;9;7829
OJO CIEGO (SAN JOSÉ DE LA PURÍSIMA);17;7829
SAN PEDRO;17;7829
AMA LUR;9;7830
CHARCO DEL HUIZACHE;9;7830
CRUZ BLANCA;9;7830
EL CARABINO;9;7830
EL CARRIZAL;9;7830
EL ENTRONQUE DE SAN DIEGO;9;7830
EL MEZQUITAL;9;7830
EL PIRUL (LOS DIEZ);9;7830
EL REMANZO;9;7830
ESTACIÓN PARRITAS;9;7830
LA CENICERA;9;7830
LOS ENCINOS;9;7830
MEZQUITES;9;7830
NÚMERO 26 Y 27 [GRANJAS AVÍCOLAS];9;7830
OJO DE PUERCO;9;7830
PUERTA DE CADENAS (EJIDO DE CATALÁN);13;7830
RANCHO DE LAS FLORES;9;7830
RENACIMIENTO;9;7830
SAN IGNACIO;9;7830
SAN ISIDRITO DOS;9;7830
SAN ISIDRO;9;7830
VENADITO Y VARAL;9;7830
PARRITAS;9;7830
EL COLORADO;9;7830
EX-HACIENDA LA JAULA;17;7830
LA SAUCEDA;9;7830
LA GRANJA;17;7830
GUANAJUATITO;9;7830
BORDO DEL CARMEN;9;7831
EL FLECHADO;9;7831
EL SAGRADO CORAZÓN DE JESÚS;9;7831
EL SALITRILLO;9;7831
EL TEPOZÁN;9;7831
EX-HACIENDA DE MONJAS;9;7831
JARALILLO;9;7831
LAGUNA DEL PUERTO;9;7831
MIRAMAR;9;7831
RANCHITO DE LOS HERNÁNDEZ;9;7831
TANQUE NUEVO;9;7831
PRESA DE MONJAS;9;7831
LA VIRGEN;9;7831
SAN ROQUE;9;7831
EL MIRADOR;9;7831
ATARJEAS;9;7832
EJIDO SANTA ANITA;13;7832
EL RELICARIO;9;7832
EL SALITRE;9;7832
LA BIZNAGA;9;7832
LA CANTERA;9;7832
NAINARE;9;7832
PRESA DE SAN FRANCO;9;7832
R NÚMERO SEIS [GRANJA AVÍCOLA];9;7832
RANCHO EL JACAL;9;7832
RANCHO PEÑA;9;7832
SAN ISIDRO;9;7832
SAN JOSÉ DEL PROGRESO;9;7832
SAN JOSÉ DEL PROGRESO DOS;9;7832
SANTA ROSA;9;7832
TANQUE NUEVO;9;7832
ZACATEQUILLAS;9;7832
SAN JUAN PAN DE ARRIBA DOS;9;7832
CABRAS;9;7832
LOS RODRÍGUEZ;9;7832
PRÍNCIPES;9;7832
SAN ANTONIO;9;7832
AMADO RODRÍGUEZ;9;7833
BARRANCA DE CANO;9;7833
BORDO DE GUADALUPE;9;7833
BUENAVISTA DEL CHARCO DE ARAUJO;9;7833
CHARCO DE ARAUJO;9;7833
EFRAÍN MÉNDEZ MONCADA;9;7833
EJIDO GÓMEZ VILLANUEVA;13;7833
EL EXTRANJERO;9;7833
EL HUERTO;9;7833
JESÚS EL CANTERO;9;7833
LA ANGOSTURA;9;7833
LA BOQUILLA;9;7833
LA LAGUNA;9;7833
LA PURÍSIMA DEL CHARCO;9;7833
LA TINAJA;9;7833
LA TRINIDAD;9;7833
LA TRINIDAD;13;7833
LOS BALDERAS;9;7833
PRIMALES (PANCHO GOVEA);9;7833
RANCHO AZTECA;9;7833
RANCHO LA COLORADA;9;7833
RANCHO LOS LÓPEZ;9;7833
SAN FRANCISCO;9;7833
SAN GABRIEL (PRÍNCIPES);9;7833
SAN JOSÉ DE LA PURÍSIMA DEL CHARCO;9;7833
SAN JOSÉ DE MONJAS;9;7833
SAN JOSÉ DEL CHARCO;9;7833
SAN JUANITA (LA PONDEROSA);9;7833
SAN NICOLÁS DEL CHARCO;9;7833
SAN RAFAEL DEL CHARCO;9;7833
SANTA ELENA DE LA CRUZ;9;7833
SANTA RITA DEL CHARCO;9;7833
SANTA TERESA DE MONJAS;9;7833
TAMPIQUITO;9;7833
SAN AGUSTÍN;9;7833
SAN ISIDRO;9;7833
POZO ADEMADO;9;7833
RANCHO DE OVEJAS;9;7833
RANCHO DE JESÚS;9;7833
CERRITO DE CHINA;9;7834
EJIDO EL BARRENO (EL GATO);13;7834
EJIDO HACIENDA DE JESÚS;13;7834
EJIDO LOS DESMONTES (EL PATOL);13;7834
EJIDO RANCHO DEL VINO;13;7834
EJIDO TEPOZÁN Y SALITRILLO (EL POTRERO);13;7834
EL CERRITO;9;7834
EL DESMONTE;9;7834
EL SUSPIRO;9;7834
EX-HACIENDA DE OJUELOS;9;7834
FAUSTO GONZÁLEZ;9;7834
INTERMEDIO SAN DIEGO LA NORIA;9;7834
LOS ARBOLITOS;9;7834
LOS CASTILLOS;9;7834
PALO VERDE;9;7834
PEÑUELITAS;9;7834
RANCHO DE CUATRO PALMAS;9;7834
RANCHO LOS SEGURA;9;7834
RANCHO PEÑUELITAS;9;7834
SAN DIEGO DE LA UNIÓN;9;7834
SANTA ANITA;9;7834
EJIDO OJUELOS (EL BARRENO);13;7834
ROSA DE CASTILLA;9;7834
PEÑUELAS;17;7834
EX-HACIENDA NORIA DE ALDAY;9;7834
LA PRESITA DE LA LUZ;9;7834
BETANIA;9;7835
BUENAVISTA;9;7835
CASAS BLANCAS;9;7835
CERRITOS BLANCOS;9;7835
CÓPORO;9;7835
CUATRO ESQUINAS;9;7835
DOÑA SANTOS;9;7835
EJIDO LOS RODRÍGUEZ;13;7835
EJIDO REDONDO Y ROSALITO;13;7835
EL ÁRBOL;9;7835
EL BAYITO;9;7835
EL CLARÍN;9;7835
EL DEPÓSITO;9;7835
EL PARAÍSO;9;7835
EL PEÑÓN;9;7835
EL REFUGIO;9;7835
EL SOCORRO;9;7835
EL SUSPIRO;9;7835
EL TORIL;9;7835
EL VERDE;9;7835
EL XOCONOXTLE;9;7835
JACARANDAS;9;7835
LA COLORADA;9;7835
LA CONCEPCIÓN;9;7835
LA CONCEPCIÓN UNO;9;7835
LA JOYA;9;7835
LA LAGUNA DE LA ARAÑA;9;7835
LA LEONA;9;7835
LA MISERICORDIA (CHINCHES BRAVAS);9;7835
LA ROSA MORADA;9;7835
LAS MARIOLAS (SAN JOSÉ DE LA MONTAÑA);9;7835
LAS PALOMAS;9;7835
LAS TRES AVES MARÍAS;9;7835
MARAVILLAS;9;7835
MULATOS;9;7835
NORIA DE CATALÁN;9;7835
PALMA GORDA;9;7835
PIEDRAS DE LUMBRE;9;7835
PURÍSIMA DE CABECITAS;9;7835
PURÍSIMA DEL MONTE;9;7835
RANCHO LA CURVA;9;7835
RANCHO LA PIEDRA;9;7835
REFUGIO DEL MONTE;9;7835
SAN ANTONIO DE LOURDES;9;7835
SAN ELÍAS;9;7835
SAN FRANCISCO;9;7835
SAN FRANCISCO;13;7835
SAN JOSÉ DE GRACIA;9;7835
SAN RAMÓN;9;7835
SAN VICENTE;9;7835
SANTA ELENA;9;7835
SANTA JULIA (EL CAPADERO);9;7835
SANTA ROSA DE MARAVILLAS;9;7835
SANTO NIÑO;9;7835
TRES HERMANAS;9;7835
CATALÁN DEL REFUGIO (CATALANES);9;7835
PROVIDENCIA;17;7835
CUATRO ESQUINAS;9;7836
EL ARENAL;9;7836
EL PEDREGAL;1;7836
LA CABAÑA DEL REY;9;7836
LA ESTANCIA DE LAS FLORES;9;7836
LA FLECHADA;9;7836
LA FRUTERA;9;7836
LA FRUTERA;13;7836
LA GRANJITA DE LA LUZ;9;7836
LA PALENCIA DEL SAUCITO;9;7836
LOMA DE SAN JUAN;9;7836
POZO HONDO;9;7836
PURÍSIMA DE GUADALUPE;9;7836
RANCHO SECO;9;7836
SAN JOSÉ DE LA CRUZ (EL REDONDO);9;7836
SAN RAFAEL;9;7836
SANTA TERESITA;9;7836
SANTO NIÑO;9;7836
TERREROS DE LA CONCEPCIÓN;9;7836
TRES ESQUINAS;9;7836
EL ROSALITO;9;7836
EX-HACIENDA DE JESÚS;9;7836
LOS RODRIGUEZ;12;7837
LA TALEGA;9;7838
EX-HACIENDA MARROQUÍN DE ARRIBA;13;7838
LOS ÓRGANOS;9;7838
PALO BLANCO;9;7838
LOS GALVANES;13;7838
LA PROVIDENCIA;9;7838
BIZNAGA DE CERRO GRANDE;29;7838
CAÑADA DE LAS FLORES;29;7838
DON RAÚL (RANCHO CARDENAL);9;7838
EL TOREADOR;29;7838
LA CANTERA;29;7838
LA MESITA;29;7838
MONTECILLO DE GUZMÁN;29;7838
NINGUNO [JARDÍN BOTÁNICO];9;7838
OJO DE AGUA;9;7838
OREADERO;29;7838
PRESA DE MANANTIALES;29;7838
SAN FRANCISCO DEL FRAILE;29;7838
SAN JOSÉ DE ALLENDE;29;7838
SAN JOSÉ DE LA AMISTAD;1;7838
SAN JOSÉ DE LA CRUZ;29;7838
SAN VALENTE;9;7839
POLÍGONO EMPRESARIAL SAN MIGUEL;15;7839
SAN ANTONIO DEL PLAN;9;7839
CORRALEJO DE ARRIBA;1;7839
EL CERRITO DE LOS CHÁVEZ;9;7839
CABRERA;29;7839
COBRA;29;7839
CORRALEJO DE ABAJO;29;7839
DON CHEPE;29;7839
EL HUIZACHAL;29;7839
EL MEZQUITE;1;7839
FELIZ;9;7839
LA AURORA;29;7839
LA ESQUINA;29;7839
LA PONDEROSA;29;7839
LA VENTURINA;29;7839
LOMA DE LA PURÍSIMA;29;7839
LOS GUERRERO;29;7839
MANANTIALES;29;7839
PINALILLO;29;7839
SAN JOSÉ DE GRACIA (PALO DULCE);29;7839
SAN JOSÉ DEL LLANO;29;7839
SAN LUCAS;29;7839
SANTA TERESITA;29;7839
TRES PALMAS;29;7839
EL CARMEN;9;7840
EL FRAILE;9;7840
ESTANCIA DE SAN ANTONIO;9;7840
SAN ANTONIO DEL VARAL;9;7840
SAN DAMIÁN;9;7840
MONTECILLO DE LA MILPA;9;7840
BONITO;29;7840
CASTAÑO DE ABAJO;29;7840
CASTAÑO DE ARRIBA;29;7840
CRUZ DEL MEZQUITAL (SANTA ELENA DE LA CRUZ);29;7840
CUATRO ESQUINAS;29;7840
DON BOSCO;29;7840
EL CARMEN;29;7840
GUADALUPE (GUADALUPE BÁRCENAS);29;7840
LA LUZ DE SAN MIGUELITO (LOS URBINA);29;7840
LA MINITA;29;7840
LA PUERTA;29;7840
LAS CRUCES;29;7840
PALMITA DE LANDETA;1;7840
PEÑA BLANCA;29;7840
PRESA ALLENDE;29;7840
PROVIDENCIA DE SOSNABAR (EL BANDOLÓN);29;7840
LOS LABRADORES;2;7840
SAN ANTONIO (ADOLFO GUILLÉN);9;7840
SAN ANTONIO DE CRUCES;9;7840
SAN FRANCISCO JAVIER DE LOS TOVARES;29;7840
SAN JOSÉ DE LA PALMA;29;7840
SAN JUAN DEL CARMEN (LA MOJONERA);29;7840
SAN JUAN JUVENAL;29;7840
SAN RAFAEL;9;7840
SAN RAFAEL CHICO;29;7840
POZO DE BALDERAS;9;7841
ALCOCER;12;7841
CAÑAJO;13;7841
DOÑA JUANA;13;7841
LA CAMPANA;9;7841
PUENTE DEL CARMEN;9;7841
LAGUNILLA;9;7841
CALDERÓN;13;7841
PROVIDENCIA DE ALCOCER (LA MAL CONTENTA);1;7841
CERRITO DE LA LUZ;29;7841
CERRO DE LAS TRES CRUCES;1;7841
CERRO GRANDE;29;7841
DON JUAN XIDO DE ABAJO (CABRAS DE BEGOÑA);29;7841
EL SALTITO;29;7841
ELVIRA;29;7841
ESTANCIA DE CANAL;29;7841
GUADALUPE DE CANAL;1;7841
LA PURÍSIMA;9;7841
PROVIDENCIA DE LOS URBINA;29;7841
SALITRILLO;29;7841
SAN JOSÉ DEL MEMBRILLO;29;7841
TANQUE BLANCO;9;7841
TETILLAS;9;7842
PUERTO DE NIETO;17;7842
PALO COLORADO;13;7842
GUADALUPE DE TÁMBULA;13;7842
BOCAS;17;7842
FAJARDO DE BOCAS;13;7842
CHARCO DE SIERRA;9;7842
JALPA;17;7842
LA PALMITA;9;7842
LIRA DE BOCAS;9;7842
ARQUITOS;29;7842
BIZNAGA DE JARAL;29;7842
CERRO DEL AGUA;29;7842
CUATRO HERMANOS;29;7842
EL CAPULÍN;29;7842
EL CENTENARIO;29;7842
EL GAVILÁN;29;7842
EL KIWI;29;7842
EL MEMBRILLO;29;7842
EL PEDREGUDO;29;7842
EL TEJÓN (SOLEDAD PUENTE DEL CARMEN);29;7842
EL TIGRE;29;7842
FAJARDO DE TÁMBULA;9;7842
LA ESQUINA;29;7842
LA JOYITA;29;7842
LA LOMA;9;7842
LA NORIA;29;7842
LA TINAJA DE LOS RODRÍGUEZ;29;7842
POBLADO DE DON DIEGO;29;7842
PUERTA DEL AIRE;29;7842
SAN JUAN;29;7842
SAN MARTÍN DE LA PETACA;29;7842
CERRITOS;9;7843
CORRAL DE PIEDRAS DE ARRIBA;13;7843
SAN CRISTÓBAL;9;7843
MARROQUÍN DE ABAJO;9;7843
PUERTO DE SOSA;17;7843
LAGUNA ESCONDIDA;9;7843
SAN JOSÉ DE VIBORILLAS;9;7843
MORAL DE PUERTO DE SOSA;9;7843
GUANAJUATITO;9;7843
SAN ANTONIO DE LA JOYA;9;7843
LOMA DE CABRAS;9;7843
CAÑADA DE SANTAS MARÍAS;29;7843
CLAVELLINAS (CLAVELLINAS COYOTES);29;7843
EL ÁGUILA;29;7843
EL COLORADO;29;7843
EL HUIZACHAL;29;7843
EL PUERTECITO;29;7843
EL SALTO;29;7843
EL TEPEHUAJE;29;7843
GRANJA CERRITOS;9;7843
LA CALERA;29;7843
LA PROVIDENCIA;29;7843
MORAL DE PUERTO DE NIETO;29;7843
PALMA GORDA;29;7843
SAN ANTONIO DE LAS CUEVITAS;1;7843
SAN FRANCISCO;29;7843
RANCHO VIEJO;17;7844
JESÚS MARÍA LA PETACA;13;7844
LA PALMILLA;9;7844
LAS CAÑAS;9;7844
LOS JUÁREZ;9;7844
LA CUADRILLA;13;7844
TIERRA BLANCA DE ARRIBA;9;7844
BORDO COLORADO;29;7844
CAPILLA BLANCA;29;7844
EL COYOTE;29;7844
EL LINDERO;29;7844
EL OCOTE;29;7844
EL SALTO;29;7844
LA LUZ;29;7844
LA MEDINA;29;7844
LA PALMA;29;7844
LA PERLA DE CHIPILO;29;7844
LAS TROJES DE BELÉN;29;7844
LOMA DE COCINAS (SAN ANDRÉS);29;7844
LOS BARRONES;29;7844
LOS CHARCOS;9;7844
LOS GONZÁLEZ;29;7844
LOS GUÍAS;29;7844
POZOS DE LICEAS;29;7844
RANCHO NUEVO DE GALVANES;9;7844
RINCÓN DE CANAL;29;7844
SAN MARTÍN DEL PAREDÓN;29;7844
LA PAZ;2;7845
EL GIRASOL;8;7845
EL VERGEL DE LOS LAURELES;1;7845
LA CANDELARIA;2;7845
LA LOMA;1;7845
LA ROMITA;1;7845
LOMAS DE SAN JOSÉ;12;7845
SAN JOAQUÍN;8;7845
LA ESMERALDA;2;7846
LA VISTA;2;7846
JACARANDAS;1;7846
HACIENDA LA PRESITA;2;7846
NIGROMANTE;2;7846
BANDA;13;7846
CORRALEJO DE ABAJO;9;7846
JUAN GONZÁLEZ;13;7846
LA CRUZ DEL PALMAR;12;7846
NOMBRE DE DIOS;9;7846
SAN MIGUELITO DOS;9;7846
TIERRA BLANCA DE ABAJO;13;7846
SANTUARIO DE ATOTONILCO;9;7846
LA CIENEGUITA;13;7846
AMPLIACIÓN CIENEGUITA;1;7846
ARTESANO (LA LUZ);1;7846
BANDITA;1;7846
CAPADERO (SAN ISIDRO CAPADERO);29;7846
CINCO SEÑORES;29;7846
EL CORTIJO;29;7846
EL ESPEJO;29;7846
ESCONDIDO (CODORNICES);9;7846
EX-HACIENDA LA CIENEGUITA;17;7846
HACIENDA TABOADA [HOTEL];9;7846
LA CALERA;29;7846
LA VIVIENDA DE ARRIBA;1;7846
LINDERO TABOADA;1;7846
LOS RICOS DE ABAJO;29;7846
LOS TORRES;1;7846
MONTECILLO DE NIETO;1;7846
OAXACA;1;7846
OJO DE AGUA;8;7846
PRESITA DE SANTA ROSA;1;7846
RANCHO NUEVO (RANCHO NUEVO DE BANDA);9;7846
RANCHO NUEVO VILLA DE GUADALUPE;9;7846
SAN ISIDRO DE BANDITA;1;7846
TEMAXCALLI;1;7846
VENANCIO ESPINOZA (EL CORTIJO);29;7846
XOTE;9;7846
CIÉNEGA DE JUAN RUIZ;9;7847
SAN ANTONIO DE LAS CRUCES (LA TROJA);9;7847
TENAMPA (GUADIANILLA);29;7847
PEDREGAL DE JERICÓ;9;7848
CAÑADA DE GARCÍA;9;7848
DON FRANCISCO;17;7848
SAN MARCOS DE BEGOÑA;9;7848
SAN FRANCISCO;9;7848
EL CAÑÓN;29;7848
EL SAUCILLO;29;7848
LA LUZ;29;7848
LA PALMITA DOS;29;7848
LA TINAJA;29;7848
LOS TORILES;29;7848
AGUA SALADA;29;7849
CHARCO AZUL;29;7849
EL EMBARGO (EL NUEVO CIMATARIO);29;7849
EL VENADERO;29;7849
MARAVILLAS;29;7849
SAN ISIDRO DE ENSAYE (LA CUEVITA);29;7849
SAN ISIDRO DE LA CAÑADA DE LA VIRGEN;29;7849
SAN JOSÉ DE CORRALEJO;29;7849
VIEJO CIMATARIO;29;7849
SANTAS MARÍAS;13;7850
GUERRERO;13;7850
NUEVO TLAXCALILLA;8;7850
EL SALITRE;9;7850
EL CAPADERILLO;9;7850
CASA DE SAN MIGUEL;17;7850
ESPERANZA;1;7850
DON JUAN;1;7850
FLORES DE BEGOÑA;9;7850
OTOMÍES;2;7850
GUADIANILLA;29;7850
LA AURORA;29;7850
LA ESQUINA;29;7850
LA HUERTITA;29;7850
LOMA BLANCA DE TIRADO;1;7850
LOMA DE TIRADO;1;7850
LOMAS DE XIDO;17;7850
LOS LÓPEZ;1;7850
LOS MARTÍNEZ;29;7850
PANTOJA;29;7850
PEÑÓN DE LOS BAÑOS;29;7850
RANCHO NUEVO DE GUERRERO;9;7850
RANCHO NUEVO DE LA ROSA;9;7850
SAN ANTONIO;9;7850
SAN MARQUITOS;29;7850
SAN MARTÍN;29;7850
SAN MIGUEL VIEJO;1;7850
SAN MIGUELITO;29;7850
SAN RAFAEL;1;7850
SANTA ELENA DE LA CRUZ (SAN JOSÉ DE LAGUNA);29;7850
SANTA TERESITA DE DON DIEGO;29;7850
TLAXCALILLA;29;7850
TRES MARÍAS;29;7850
VIVIENDA DE ABAJO;1;7850
XIDO NATURA;2;7850
AGUSTÍN GONZÁLEZ;13;7851
ALONSO YÁNEZ;9;7851
BOCA DE LA CAÑADA;13;7851
LA ANGOSTURA;9;7851
LOS TOVARES;9;7851
LUZ DE JACALES (GUADALUPE DE LA LUZ);9;7851
BEGOÑA DE PROGRESO;29;7851
CAÑADA DE LA VIRGEN;29;7851
CORRAL DE PIEDRAS DE ABAJO;29;7851
EL BATÁN;29;7851
EL LINDERO;29;7851
EL PUERTO DE CALDERÓN;29;7851
EL SHOTOLAR;29;7851
LA HUERTA;29;7851
LOS REYES (LA VIVIENDA);29;7851
PRESA DE LA ESTANCIA;29;7851
SAN AGUSTÍN DEL BORDITO;29;7851
SAN JERÓNIMO DE LA PLAYA;29;7851
SAN JULIÁN DE LANDETA;29;7851
SORIA;29;7851
SOSNABAR;29;7851
SAN LUIS DE LA PAZ CENTRO;1;7852
DOS PLAZAS;2;7853
SAN LUISITO;1;7853
Y GRIEGA;1;7853
BANDA DE ABAJO;1;7853
LA PANORÁMICA;1;7853
BANDA DE ARRIBA;1;7853
PLANTA SOLAR;1;7853
INSURGENTES;1;7853
LOMAS DE SANTA ELENA;1;7853
SANTA ELENA;1;7853
SANTA ISABEL;1;7853
LA QUINTA;1;7853
SANTA CRUZ;1;7853
MISIÓN DE CHICHIMECAS;1;7854
SANTUARIO;1;7854
INTERNADO;1;7854
LA MONTAÑITA;1;7854
CRISTO REY;1;7854
ALAMEDA;1;7854
OJO DE AGUA;1;7854
SAN LUIS REY;1;7854
LOMAS VERDES;1;7855
LA ESPERANZA;1;7855
BUENAVISTA;1;7855
LOS DOCTORES;1;7855
ISSSTE;1;7855
LOMA DE LA PAZ;2;7855
MAGISTERIAL;1;7855
VICENTE GUERRERO;1;7855
LOS ÁLAMOS;1;7855
LA ESPIGA;1;7855
VISTA HERMOSA;1;7855
CERRO PRIETO;1;7855
DEL BOSQUE;1;7855
BENITO JUÁREZ;1;7855
EL QUIJAY;1;7855
LÁZARO CÁRDENAS;1;7855
NUEVO MÉXICO;1;7855
LAS LADRILLERAS;1;7856
LA CENTRAL;1;7856
LORETITO;1;7856
SR. ECCEHOMO;1;7856
NUEVA DEL SOL;1;7856
DEL SOL;1;7856
LA PALMA;1;7856
LA ESPERANZA;1;7856
SAN IGNACIO;1;7856
BUENOS AIRES;1;7856
JARDINES SAN IGNACIO;2;7856
LA VIRGENCITA;1;7857
LA PURÍSIMA;1;7857
EL PANTEÓN;1;7857
LOS PINOS;1;7857
LINDAVISTA;1;7857
SAN ISIDRO;1;7857
SIGLO XXI;1;7857
SAN LUIS GONZAGA;1;7857
NUEVO SAN LUIS;1;7857
SAN LUIS GONZÁLEZ;2;7857
LA CIÉNEGA;1;7858
MESA DE ESCALANTE;9;7858
SAN JUAN DE LOS RANGELES;9;7858
LA MESA DE JESÚS;9;7858
MESA DE PALOTES (MESA DEL CARMEN);9;7858
LA CANTERA;9;7858
SALITRERA (SALITRERA DE GUADALUPE);9;7858
EL CHUPADERO;9;7858
LABOR DE GAMBOA;9;7858
NUEVO PASO DE VAQUEROS;9;7858
SANTIAGUILLO;9;7858
CORAZÓN DE JESÚS;9;7858
MANZANARES;9;7858
ADJUNTAS DE LAS MESAS;9;7858
AGUA ZARCA;9;7858
BÓVEDAS;9;7858
BONDO;9;7858
BUENAVISTA;9;7858
BUENAVISTA (EL CUERNITO);9;7858
CRUCERO GRANJA SAN LUIS;9;7858
CRUZ BLANCA;1;7858
EL BARROSO;9;7858
EL CEDRITO (EL CERRITO);9;7858
EL CORRAL DE CANTERA;9;7858
EL HORMIGUERO;9;7858
EL PALMARITO (SAN JUAN DE LOS RANGELES);9;7858
EL POTRERO DEL SAUZ;9;7858
EL RANCHITO;9;7858
EL REFUGIO (RANCHITO EL REFUGIO);9;7858
EL RESCOLDO (JALAPA);9;7858
EL RINCÓN DE LA MORA;9;7858
EL SALITRILLO;9;7858
EL TAPANCO;9;7858
EL TEJOCOTE;9;7858
EL TEJOCOTE;13;7858
EL VENADERO (LAGUNA DE LAS PALOMAS);9;7858
ELIGIO ÁLVAREZ;13;7858
FAMILIA RUIZ CARDONA;9;7858
GALVÁN (GALVÁN DE MILPILLAS);9;7858
GARABATILLO;9;7858
HACIENDA DE JALAPA;9;7858
JALAPA;9;7858
JALAPA;13;7858
LA ASERRADORA;9;7858
LA BARRANCA;9;7858
LA COFRADÍA;9;7858
LA LAJILLA (LA ESTANCITA);9;7858
LA LOMITA (JALAPA);9;7858
LA NEGRITA;9;7858
LA PALMITA;9;7858
LA PLAYA (SAN JUAN DE LOS RANGELES);9;7858
LAS BRIONAS (SAN JUAN DE LOS RANGELES);9;7858
LAS PILAS;9;7858
LAS PRESITAS;9;7858
LAS TORTUGAS;9;7858
LOS ENCINOS;9;7858
LOS SAUCES;9;7858
LOS TERREROS;9;7858
MANGUITAS;9;7858
MESA DE LA ESPERANZA (LAS MEDINAS);9;7858
MESA DEL PUEBLO;9;7858
MILPILLAS;9;7858
PALO ALTO;9;7858
PILITAS DE SAN JUAN DE LOS RANGELES;9;7858
