NOMBRE;TIPOS COLONIAS ID;CODIGOS POSTALES MUNICIPIOS ID
TERMOELÉCTRICA;2;27659
INVASIÓN 2000;1;27660
INFONAVIT LAS FLORES;2;27660
MÉXICO ASENTAMIENTOS HUMANOS;1;27660
INFONAVIT LA SAUTEÑA;1;27660
INFONAVIT CONQUISTADORES;2;27660
BUGAMBILIAS;2;27660
SAN NICOLÁS;1;27660
LOS PORTALES;2;27660
LA PAZ;1;27660
ÁLAMO;2;27661
SANTANDER;1;27661
CAMPESTRE DEL RÍO;2;27661
LEONARDO RODRÍGUEZ ALCAINE;2;27662
TAMPICO CENTRO;1;27663
OBRERA;1;27664
TAMAULIPAS;1;27665
TELEGRAFISTAS;1;27665
GUADALUPE MAINERO;1;27666
GUADALUPE VICTORIA;1;27667
XICOTÉNCATL;2;27667
ISLETA PÉREZ;1;27668
AZUCENAS;2;27668
PARAJES DE GUADALUPE;2;27668
LOMAS DE ROSALES;2;27669
LOMA REAL;2;27669
LOMAS DE LA AURORA;2;27669
LOMAS DEL NARANJAL;2;27670
LINDAVISTA;1;27671
LOMA BONITA;2;27671
GUSTAVO DÍAZ ORDAZ;1;27672
HOSPITAL REGIONAL;1;27672
UNIVERSIDAD SUR;1;27673
LOS ARCÁNGELES;2;27673
LAS VILLAS;2;27674
15 BATALLÓN DE INFANTERÍA;19;27674
PETROLERA;1;27674
FOVISSSTE VISTA HERMOSA;2;27674
LA FLORIDA;2;27675
MILITAR;1;27675
VISTA HERMOSA;1;27676
GUADALUPE;1;27677
MINERVA;1;27677
ARMORA NICOLÁS;1;27677
ALLENDE;1;27678
HIDALGO;1;27678
PRIMAVERA;1;27678
ARBOLEDAS;2;27678
HIDALGO;2;27678
ARCIM;1;27679
TAMPICO;1;27680
IGNACIO ROMERO;1;27680
UNIVERSIDAD;2;27681
COLINAS DE UNIVERSIDAD;2;27681
LOS PINOS;1;27681
ZAPOTAL;3;27681
SAN FELIPE;2;27681
LAURO AGUIRRE;1;27682
REFORMA;1;27682
SMITH;1;27682
JUÁREZ;1;27683
OTOMI;1;27683
VERGEL;1;27683
PRIMAVERA;2;27683
BELLAVISTA;1;27684
FRENTE DEMOCRÁTICO;1;27685
SANTO NIÑO;1;27685
TOLTECA;1;27685
LAGUNA DEL CARPINTERO;1;27686
AURORA;1;27687
MARTOCK;1;27687
RODRÍGUEZ;1;27687
TRUEBA;1;27687
ROSARIO;1;27688
MOCTEZUMA;1;27689
ANÁHUAC;1;27690
BARANDILLAS;1;27690
AMERICANA;1;27691
AZTECA;1;27691
DEL PUEBLO;1;27691
VOLANTÍN;1;27692
MONTE ALEGRE;1;27693
SIERRA MORENA;1;27693
SAN PEDRO FERNANDO;1;27694
CLUB CAMPESTRE TAMPICO;6;27695
COUNTRY CLUB;1;27696
CHAIREL SECCIÓN 33;2;27697
LAGUNA DE LA HERRADURA;1;27697
FLORES;1;27698
FRAY ANDRÉS DE OLMOS;1;27699
ÁGUILA;1;27700
CHAIREL;1;27701
ALTAVISTA;1;27702
SAUCE;1;27702
ALIJADORES;1;27703
EX-LOMAS DEL COUNTRY CLUB;1;27703
PESCADORES;1;27703
SEMBRADORES DE LA AMISTAD;1;27703
PERALTA;1;27704
CAMPBELL;1;27705
JARDÍN;1;27705
NACIONAL;1;27705
RAMOS;1;27706
ARAGÓN;1;27707
MATAMOROS;1;27707
MELCHOR OCAMPO;1;27707
CASCAJAL;1;27708
MARINA NACIONAL;1;27709
MORELOS;1;27709
VICENTE GUERRERO;1;27710
MANO CON MANO;1;27710
ENRIQUE CÁRDENAS GONZÁLEZ;1;27711
LAGUNA DE LA PUERTA;1;27712
REVOLUCIÓN VERDE;1;27713
UNIDAD DEL VALLE;1;27713
EMILIO PORTES GIL;1;27714
ESFUERZO OBRERO;1;27714
SAGITARIO I Y II;2;27714
NATIVIDAD GARZA LEAL;1;27715
SOLIDARIDAD VOLUNTAD Y TRABAJO;1;27715
DEL BOSQUE;1;27716
FRANCISCO JAVIER MINA;1;27716
NUEVO PROGRESO;1;27716
VILLA HERMOSA;1;27717
BUGAMBILIAS;2;27717
TANCOL;1;27718
CHAIREL TANCOL;2;27718
AMERICANO;2;27718
PUESTA DEL SOL;2;27718
LOMA BONITA;1;27719
CIRCUITO ANDREA;2;27719
LA PAZ;1;27720
COLINAS DE TANCOL;1;27720
ARCÁNGELES;2;27720
2 DE JUNIO;1;27721
NUEVO PARAÍSO;1;27721
JARDINES DEL VALLE;2;27721
RESIDENCIAL BANCARIO;2;27721
PEDRO JOSÉ MÉNDEZ;1;27722
PETROQUÍMICAS;1;27722
LAS AMÉRICAS;1;27723
LATINOAMERICANO;1;27723
COLOMBIA;2;27723
FLAMBOYANES;1;27724
LOS ALMENDROS;2;27724
UNIVERSIDAD PONIENTE;1;27725
CHOFERES;1;27726
NUEVO AEROPUERTO;1;27726
JOSÉ LÓPEZ PORTILLO;1;27727
ESTADIO;1;27727
VILLA VERDE;2;27727
LAS CHACAS;3;27727
MONZA;2;27727
TAMPICO (GENERAL FRANCISCO JAVIER MINA);16;27728
CIUDAD MILITAR;2;27729
VILLAS CHAIREL;2;27729
ARENAL;1;27730
PRESAS DEL ARENAL;2;27730
ARBOLEDA;1;27731
TANCOL 33;2;27732
SAN ANTONIO;1;27733
MÉXICO;1;27734
CONJUNTO HABITACIONAL ESMERALDA;4;27734
ALEJANDRA;2;27734
LOS ENCINOS;2;27734
PRIVADO QUERÉTARO;3;27734
PEGASO;2;27734
PRIVADO SONORA;3;27734
CONJUNTO HABITACIONAL TERCER MILENIUM;4;27734
COYOLITOS;1;27735
EL NARANJAL;1;27735
EL NARANJAL PROLONGACIÓN SUR;1;27735
PUERTAS COLORADAS;1;27735
FERNANDA;2;27735
INSURGENTES;1;27735
LOS CLAUSTROS;3;27735
ROMA;1;27736
MAGDALENO AGUILAR;1;27737
CARMEN ROMANO DE LÓPEZ PORTILLO;1;27738
CHAPULTEPEC;1;27738
GÉNESIS;2;27738
MIRADOR;1;27739
SAN FRANCISCO;1;27739
LOS PORTALES;2;27739
LAS TORRES;1;27740
JARDINES DE CHAMPAYÁN 1;2;27740
MIRADORES DE LA PRESA;1;27740
TIERRA ALTA;1;27740
LUIS DONALDO COLOSIO;1;27740
LUIS DONALDO COLOSIO;2;27740
INDEPENDENCIA;1;27740
VALLE ESCONDIDO;2;27740
GLADIOLAS;2;27740
PASEOS DE FLORESTA;2;27741
NIÑOS HÉROES;1;27741
LOMAS DEL CHAIREL;2;27742
EL CHARRO;1;27743
EL OJITAL;1;27743
LOMA ALTA;1;27743
JESÚS ELÍAS PIÑA IV, V Y VI;2;27743
HACIENDA DEL RUL;2;27743
JESÚS ELÍAS PIÑA I, II Y III;1;27744
LUIS ECHEVERRÍA ÁLVAREZ;1;27745
DIAMANTE;2;27745
UNIDAD MODELO;1;27746
NUEVO AMANECER;1;27746
LADERAS DE VISTA BELLA;2;27746
VISTA BELLA;2;27746
COLINAS SAN GERARDO;2;27746
AMPLIACIÓN LUIS ECHEVERRÍA;1;27746
VILLAS LAGUNA;2;27746
CUMBRES DE VISTA BELLA;1;27746
GONZALO GARCÍA RAMÍREZ;1;27747
INFONAVIT LOMAS ARENAL;2;27747
LAS VIOLETAS;1;27747
GEMA;1;27747
FOVISSSTE CHAIREL;4;27747
SAN PEDRO;4;27747
VILLA SAN PEDRO;2;27748
COLINAS DEL SOL;2;27748
CIUDAD MADERO CENTRO;1;27749
UNIDAD NACIONAL;1;27750
VILLA VERDE;1;27751
ASUNCIÓN ÁVALOS;1;27752
JACARANDAS;2;27752
ESTADIO;1;27753
LAS AMÉRICAS;1;27754
MONTEVERDE;1;27754
FELIPE CARRILLO PUERTO;1;27755
LÁZARO CÁRDENAS;1;27755
JARDÍN 20 DE NOVIEMBRE;1;27756
LOS MANGOS;1;27756
1° DE MAYO;1;27757
LOMA DEL GALLO;1;27758
RICARDO FLORES MAGÓN;1;27758
QUETZALCÓATL;1;27759
ESFUERZO NACIONAL;1;27760
FRENTE DEMOCRÁTICO;1;27760
FRANCISCO I MADERO;1;27761
LAS CONCHITAS;1;27761
ÁRBOL GRANDE;1;27762
OBRERA;1;27762
LAS ARBOLEDAS;2;27763
ÁRBOL GRANDE EX-REFINERÍA;2;27764
CANDELARIO GARZA;1;27765
17 DE ENERO;2;27766
FUNDADORES;2;27766
CANDELARIO GARZA AMPLIACIÓN;1;27766
LIENZO CHARRO;1;27767
MIRAMAPOLIS;2;27767
SAHOP;1;27767
PUERTO ALEGRE;4;27767
INTEGRACIÓN FAMILIAR;1;27767
RINCÓN COLONIAL;2;27767
TERCER MILENIO;2;27767
LAS DUNAS;2;27767
JOYAS DE MIRAMAPOLIS;2;27767
VILLAS DEL MAR;2;27767
INSURGENTES;1;27767
PALMAS II;2;27768
HERIBERTO KEHOE;1;27768
IGNACIO ZARAGOZA;1;27768
LAS FLORES;1;27768
AMPLIACIÓN UNIDAD NACIONAL;1;27768
LAGO AZUL;2;27768
PALMAS I;2;27768
16 DE SEPTIEMBRE;1;27769
LA JOYA;1;27769
LUCIO BLANCO AMPLIACIÓN LOS PINOS;1;27770
LOS PINOS;1;27770
RESIDENCIAL DEL PARQUE;2;27771
JESÚS LUNA LUNA;1;27771
SATÉLITE;2;27771
RESIDENCIAL LA ANTIGUA;3;27771
CARLOS JIMÉNEZ MACÍAS;4;27772
EL PALMAR;1;27772
NAVAL MILITAR LAS CHACAS;2;27772
CASTORES;1;27772
LOS CEDROS;1;27772
MANUEL R DÍAZ;1;27772
VILLAS DEL MAR;2;27772
18 DE MARZO;2;27772
LOS FRAMBOYANES;2;27772
LOS SAUCES;4;27772
EMILIANO ZAPATA;1;27773
REVOLUCIÓN VERDE;1;27774
15 DE MAYO;1;27775
SIMÓN RIVERA;1;27775
LOS FRESNOS;1;27775
ADRIANA GONZÁLEZ HERNÁNDEZ;1;27775
ADOLFO LÓPEZ MATEOS;1;27776
FIDEL VELÁZQUEZ;1;27776
FRANCISCO VILLA;1;27776
HÉROE DE NACOZARI;1;27776
DEL BOSQUE;1;27777
EMILIO CARRANZA;1;27778
HERMENEGILDO GALEANA;1;27778
LA BARRA;1;27778
MIRAMAR;1;27778
ISSSFAM;4;27778
BENITO JUÁREZ NORTE;1;27779
DEL VALLE;1;27779
EMILIANO ZAPATA SUR;1;27779
DEL MAESTRO;1;27779
GIRASOLES;2;27779
CAMICHINES;2;27780
NUEVA CECILIA;1;27781
FOVISSSTE LUCIO BLANCO;4;27782
LOS ROBLES;1;27782
LAS BRISAS;2;27782
POLVORÍN;1;27782
SANTA ÚRSULA;2;27782
DELFINO RESÉNDIZ;1;27783
VICTORIA;4;27783
HIPÓDROMO;1;27784
LÓPEZ PORTILLO;1;27784
EL LLANO;1;27785
LA LOMA;1;27786
HIDALGO ORIENTE;1;27787
HIDALGO PONIENTE;1;27787
BENITO JUÁREZ;1;27788
VICENTE GUERRERO;1;27788
FERROCARRILERA;1;27789
TALLERES;1;27789
TINACO;1;27789
ALTAMIRA CENTRO;1;27790
VALLES DE ESPAÑA;2;27791
UNIDOS AVANZAMOS;2;27791
ENCINOS;1;27791
VILLAS DEL SOL;2;27791
ELECTRICISTAS;1;27791
LOS OBELISCOS;2;27791
LOS MANGOS;2;27791
ADOLFO LÓPEZ MATEOS;1;27791
ALEJANDRO BRIONES;1;27791
ROGER GÓMEZ;1;27791
SANTO DOMINGO;1;27791
ALAMEDA;1;27791
ALTAMIRA;1;27791
EMILIO PORTES GIL;1;27791
ENRIQUE CÁRDENAS GONZÁLEZ;1;27791
FIDEL VELÁZQUEZ;1;27791
FELIPE CARRILLO PUERTO;1;27791
GUADALUPE VICTORIA;1;27791
INDEPENDENCIA;1;27791
LAS BLANCAS;1;27791
LAS FUENTES;1;27791
DIANA LAURA RIOJAS DE COLOSIO;1;27791
LEÓN F GUAL;1;27791
LOS LAURELES;1;27791
LOS MANGOS;1;27791
LUIS DONALDO COLOSIO;1;27791
LAS MARGARITAS;1;27791
NUEVO MÉXICO;1;27791
PRIMAVERA NORTE;1;27791
REVOLUCIÓN OBRERA;1;27791
SANTA AMALIA;13;27791
TAMPIQUITO;1;27791
20 DE NOVIEMBRE;1;27791
CAMPO TAMAULIPAS;1;27791
CÉSAR LÓPEZ DE LARA;1;27791
LA UNIÓN;1;27791
LOS PINOS;9;27791
LOS PRESIDENTES;1;27791
MARTÍN A MARTÍNEZ;1;27791
EL NOGAL;1;27791
VALLE VERDE;1;27791
LA JOYA;1;27791
VILLERÍAS;1;27791
EDUCACIÓN;1;27791
ÁLAMO;1;27791
ALTAMIRA SECTOR IV;1;27791
PETROLERA;1;27791
EL PEDREGAL;1;27791
LÁZARO CÁRDENAS;1;27791
LA FLORIDA;2;27791
SECCIÓN 3 PETRÓLEROS;2;27791
MARÍA ANTONIETA MÁRQUEZ;1;27791
LOS PLACERES DEL CAMPO;1;27791
EL REPECHO;13;27791
LOS OLIVOS;2;27792
LAS ALAMEDAS;2;27792
SANTA MÓNICA;2;27792
PARQUE DE LA PEQUEÑA Y MEDIANA INDUSTRIA;15;27792
VALLE ESMERALDA RESIDENCIAL;2;27792
FRANCISCO I MADERO;1;27792
LA PEDRERA;13;27792
FRANCISCO VILLA;1;27792
LAGUNA DE LA PUERTA;1;27792
MAGDALENO AGUILAR;1;27792
LA POTOSINA;1;27792
CORREDOR INDUSTRIAL;2;27792
EMILIANO ZAPATA;1;27792
JOSÉ DE ESCANDÓN;1;27792
FUNDADORES;2;27792
INDUSTRIAL GUERRERO;1;27792
JARDINES DE ARBOLEDAS;2;27792
ARRECIFES;2;27792
MUNICIPIOS LIBRES;2;27792
PARAÍSO;2;27792
UNIDAD SATÉLITE;1;27792
VENUSTIANO CARRANZA;1;27792
VILLAS DE ALTAMIRA;1;27792
VILLAS LAS FLORES;2;27792
SATÉLITE CHAPALA;1;27792
VILLAS DEL SOL;2;27792
DE LOS RÍOS;2;27792
MUNICIPIOS LIBRES LAS NEGRAS;2;27792
SAN JACINTO;2;27792
VILLA LAS ROSAS;2;27792
PASEO REAL;2;27792
LAS PALMAS;1;27792
RICARDO FLORES MAGÓN;13;27792
FRANCISCO MEDRANO;13;27792
LAS ADELITAS;1;27792
COLINAS DE ALTAMIRA;2;27792
LAS HACIENDAS;2;27792
LOS PRADOS;2;27792
HACIENDA LAS PALMAS;2;27792
ARBOLEDAS;2;27792
REAL ALTAMIRA;2;27792
EL EDÉN;2;27792
ARECAS;2;27792
PUERTO INDUSTRIAL DE ALTAMIRA;15;27792
VALLE DORADO;2;27793
MIRAMAR;1;27793
NUEVO TAMPICO;1;27793
ALBAÑILES;1;27793
AMÉRICO VILLARREAL;1;27793
BAHÍA;1;27793
BENITO JUÁREZ;1;27793
EL MUNDO;15;27793
EL TRIUNFO;1;27793
HABITACIONAL;1;27793
JAZMÍN;1;27793
JOSÉ MARÍA MORELOS;1;27793
JUSTO SIERRA;15;27793
LOS FRESNOS;1;27793
NUEVO MADERO;1;27793
NUEVO TAMPICO SECTOR 2;1;27793
PLOMEROS;1;27793
SAN ARNOLDO;1;27793
SANTA ELENA;2;27793
SERAPIO VENEGAS;1;27793
TAMAULIPAS;1;27793
EL CONTADERO;13;27793
PRIMAVERA;1;27793
SAN ANTONIO;1;27793
SANTO TOMAS;1;27793
GUADALUPE CERVANTES;1;27793
GEMA;4;27793
SAN ÁNGEL;2;27793
AMPLIACIÓN EL CONTADERO;1;27793
RESIDENCIA VELAMAR;2;27793
DUNAS DORADAS;1;27793
LA ESPERANZA;1;27793
CANCÚN;1;27793
ACAPULQUITO;1;27794
SOTAVENTO ALTAMIRA;4;27794
PUNTA LAGUNA;2;27794
AGUA DE CASTILLA (LA BAJADA);13;27794
ESPAÑITA;1;27794
GANADERA;1;27794
TAMPICO ALTAMIRA;1;27794
CENTRAL DE ABASTOS;7;27794
RESIDENCIAL LAGUNAS DE MIRALTA;2;27794
VEGA DE ESTEROS;1;27794
COLINAS DE LA LAGUNA;2;27794
HUATULQUITO;1;27794
HUATULCO;2;27794
RESIDENCIAL EL NÁUTICO;2;27794
FLORESTA;2;27794
RESIDENCIAL REAL CAMPESTRE;2;27794
LOMA BONITA;2;27794
VILLAS NÁUTICO;2;27794
MONTE ALTO;1;27795
ALEJANDRO BRIONES;2;27795
LA MORITA;1;27795
LAS BRISAS;1;27795
LAS FLORES;1;27795
LOMA ALTA;1;27795
LOMAS DE ALTAMIRA;1;27795
LOMAS DE VALLE VERDE;1;27795
LOS ARADOS;1;27795
LA AZTECA;1;27795
LOS ENCINOS;1;27795
NUEVO LOMAS DEL REAL;1;27795
LOMAS DE MIRALTA;1;27795
LOMAS DE MONTE ALTO;1;27795
LOMAS DE ROSALES;1;27795
JUAN GENARO DE LA PORTILLA;1;27795
COLINAS DE CHAMPAYÁN;2;27795
VALLE DE LAS FLORES;2;27795
LOS ENCINOS RESIDENCIAL;2;27795
LOMAS CAMPESTRE;2;27795
MONTE ALTO SIPOBLADUR;1;27795
EUGENIO HERNÁNDEZ FLORES;1;27795
ALTAMIRA;2;27796
ALAMEDA;4;27796
ENRIQUE CÁRDENAS CENTRO;1;27796
INFONAVIT FIDEL VELÁZQUEZ;1;27796
JARDINES DE ALTAMIRA;2;27796
JARDINES DE CHAMPAYÁN;1;27796
LA FLORIDA;1;27796
LAS GRULLAS;4;27796
LOS NARANJOS;2;27796
LAS MARISMAS;2;27796
REVOLUCIÓN VERDE;1;27796
LOS SÁBALOS;1;27796
SANTA ANA;1;27796
LOS ALMENDROS;1;27796
PESCADORES;1;27796
ALTAMIRA II;4;27796
PESCADORES 2;1;27796
EL CAMPANARIO;2;27796
PUERTO ESCONDIDO;1;27796
FOVISSSTE;4;27796
SANTA ANITA;2;27796
IXTAPA;1;27796
PRIVADA SANTIAGO;4;27796
TERCER MILENIUM;2;27796
LAGUNA FLORIDA;2;27796
VILLAS DE CHAMPAYÁN;2;27796
VILLAS DE CHAMPAYÁN 2;2;27796
CUAUHTÉMOC;1;27797
ESPERANZA;1;27797
JARDÍN;1;27797
MAGISTERIAL;1;27797
SANTA GERTRUDIS;13;27798
GRANEROS DEL SUR (CUATROCIENTOS PUEBLOS);9;27799
MARIANO MATAMOROS;13;27799
SANTA JUANA;13;27799
SAN ANTONIO;13;27799
JOSÉ MARÍA LUIS MORA (LAS MARGARITAS);13;27800
ESTEROS;13;27801
PROVIDENCIA Y NARANJOS;13;27802
LOMAS DEL REAL;12;27803
AQUILES SERDÁN (EL BARRANCO);13;27804
AMPLIACIÓN EL ARENAL;13;27805
AGUA DE CASTILLA;13;27806
MIGUEL HIDALGO;8;27807
NUEVO CERESO REGIONAL DE ALTAMIRA;6;27807
BENITO JUÁREZ;13;27807
CERVANTES;13;27808
MACLOVIO HERRERA (MIRADORES);13;27809
SANTA INÉS (KILÓMETRO 40);13;27810
RÍO TAMIAHUA;13;27810
MATA DEL ABRA;13;27811
EL FUERTE;13;27812
TRES DE MAYO (MATA NEGRA);13;27813
LA COLONIA (ESTACIÓN COLONIAS);13;27814
SANTA MARTHA;1;27815
EL LUCERO;13;27815
ALDAMA;1;27815
FRANCISCO I. MADERO;13;27815
LA AZUFROSA (EL HIGUERÓN);13;27815
ARBOLEDAS;1;27815
BROWNSVILLE;1;27815
CONSTITUCIÓN;1;27815
DEL BOSQUE;1;27815
LOS PINOS;1;27815
LUIS CABALLERO;1;27815
MATAMOROS;1;27815
REVOLUCIÓN VERDE;1;27815
RÍO VERDE;1;27815
NUEVO TAMAULIPAS;1;27815
LAS FLORES;8;27816
MORÓN;13;27816
EL CARRIZAL (CARRERA TORRES);13;27817
EL CARRIZAL SEGUNDO;13;27817
HIGINIO TANGUMA;13;27817
RANCHO DE PIEDRA;13;27818
REVOLUCIÓN;13;27818
EL REAL VIEJO;13;27819
SANTA MARÍA;13;27819
BARRA DEL TORDO;9;27820
FRANCISCO VILLA (PANCHO VILLA);13;27820
EL PICHIJUMO;13;27820
EL OLIVO;13;27821
LAS YUCAS;13;27821
LA CABECERA;13;27821
BUENAVISTA;13;27822
NUEVO PROGRESO (LA GAVIOTA);9;27822
EL VIDAL;13;27823
LAS ALAZANAS;13;27823
SANTA FE;13;27824
ROSILLO;13;27825
EL PROGRESO;13;27826
GUADALUPE VICTORIA;13;27827
GONZÁLEZ [EJIDO];13;27828
NUEVA ESPERANZA;13;27828
ATIZAPÁN DE ZARAGOZA;13;27829
GONZÁLEZ CENTRO;1;27830
NUEVO AMANECER;1;27831
PRAXEDIS BALBOA;1;27831
JARDÍN;1;27831
SECTOR ORIENTE;1;27832
DOS AMIGOS;1;27832
INTEGRACIÓN FAMILIAR;1;27833
EL HUERTO;1;27833
INDUSTRIAL;1;27833
CÉSAR LÓPEZ DE LARA;1;27834
MAGISCATZIN;13;27835
AURELIANO CABALLERO;13;27836
FRANCISCO I. MADERO DOS;9;27837
VENUSTIANO CARRANZA UNO;13;27838
SAN PEDRO;13;27838
FELIPE CARRILLO PUERTO;13;27839
VENUSTIANO CARRANZA DOS;13;27840
EL CENTAURO;13;27841
FORTÍN AGRARIO (ESTACIÓN CALLES);18;27841
ESTACIÓN MANUEL (ÚRSULO GALVÁN) CENTRO;1;27842
LAGUNA;1;27843
TAMAULIPAS;1;27843
AVIACIÓN;1;27843
JARDÍN;1;27844
PILOTO;1;27844
CENTRO COMERCIAL;1;27844
LIBERTAD;1;27844
PRIMAVERA;1;27845
PROGRESO;1;27845
SAN LUISITO;1;27845
BUENOS AIRES;1;27845
UNIDAD DEPORTIVA;1;27845
LA REFORMA;13;27846
EMILIANO ZAPATA;13;27847
GRACIANO SÁNCHEZ;12;27848
CAMPO VERDE;13;27848
ADOLFO RUIZ CORTINES;13;27849
CAMPO NUEVO;13;27849
LÓPEZ RAYÓN;13;27850
SAN ANTONIO RAYÓN;13;27850
EL AZÚCAR;9;27851
MELCHOR OCAMPO;13;27851
DOCTOR NORBERTO TREVIÑO ZAPATA;13;27851
MÁRTIRES DE RÍO BLANCO (LA REFORMA);13;27852
ALIANZA AGRARIA;13;27853
ÁGUILAS DE LA VICTORIA;13;27854
LUCIO BLANCO;13;27854
TRIUNFO DEL PORVENIR;13;27854
MIGUEL ALEMÁN;13;27854
XICOTÉNCATL CENTRO;1;27855
VICENTE VILLASANA;8;27856
LINDAVISTA;1;27856
EL TRES;1;27857
JOSÉ MARÍA MARTÍNEZ;1;27857
ORIENTE;5;27857
PROGRESO;1;27857
MARGARITA C DE S;4;27857
HÉCTOR SÁENZ MUÑOZ;1;27857
FERROCARRIL;1;27858
PRIMERO DE MAYO;1;27858
COHOL;1;27858
INDUSTRIAL;1;27858
PRESIDENCIAL;1;27858
ROSENDO G CASTRO;1;27859
JOSÉ DE ESCANDÓN;1;27859
SECTOR PONIENTE;1;27859
FLORES MAGÓN;1;27859
LAS GRANJAS;1;27859
BEATRIZ ANAYA;1;27859
VERÁSTEGUI;1;27859
INDEPENDENCIA;1;27859
EL AZÚCAR;1;27859
DOCTOR ANTONIO AMARAL GONZÁLEZ;1;27859
MANUEL CAVAZOS LERMA;1;27859
EMILIANO ZAPATA;1;27859
FLORESTA;2;27859
SAN MANUEL;9;27860
FRANCISCO VILLA;13;27861
FELIPE ÁNGELES;13;27861
MOCTEZUMA;13;27861
EJIDO BROWNSVILLE;1;27862
NARCISO MENDOZA NÚMERO DOS;13;27862
SEGUNDA UNIDAD XICOTÉNCATL (EL AQUICHE);13;27863
FRANCISCO CASTELLANOS;13;27863
VICENTE GUERRERO;13;27864
PRAXEDIS BALBOA (LA POZA);13;27864
EL CEDRAL;9;27865
EL CONEJO (EL CONEJITO);13;27866
LA PRESA;13;27866
MANUEL CASTAÑOS VALIENTE (EL SETENTA);13;27866
BENITO JUÁREZ;13;27866
EL AZTECA;13;27867
HÉCTOR M SÁENZ;1;27867
GÓMEZ FARÍAS;12;27868
PLAN DE GUADALUPE;13;27869
EL NACIMIENTO;13;27869
OJO DE AGUA (LA MORITA);13;27870
EMILIO PORTES GIL (LA GLORIA);13;27871
EL AZTECA;13;27872
5 DE MAYO;1;27873
LOMA ALTA (LOMA ALTA DE GÓMEZ FARÍAS);1;27873
BENITO JUÁREZ (LA RIBERA);13;27874
GUADALUPE VICTORIA;13;27874
LA MISIÓN;13;27874
EL RIACHUELO;13;27875
ALFREDO V. BONFIL (EL PAPALOTE);13;27875
AMÉRICO VILLARREAL;13;27875
HÉROES DE CHAPULTEPEC;13;27876
LÁZARO CÁRDENAS DOS;9;27877
POBLADO SEISCIENTOS UNO;9;27878
NARCISO MENDOZA (LA ARDILLA);13;27878
AGUSTÍN MELGAR;13;27878
EL ESFUERZO NÚMERO UNO;9;27878
CIUDAD MANTE CENTRO;1;27879
ENRIQUE CÁRDENAS GONZÁLEZ;1;27880
MORELOS;1;27880
AURORA;1;27881
DEL MÚSICO;1;27881
UNIDAD NACIONAL;1;27882
INFONAVIT ARBUSTOS;4;27883
FOVISSSTE 1;4;27883
FOVISSSTE 2;4;27883
LOS PINOS;2;27883
CERRO DEL BERNAL;2;27884
INFONAVIT EL BERNAL;4;27884
FAJA DE ORO;2;27884
SANTA MÓNICA;2;27884
VICENTE GUERRERO;1;27885
FOMENTO NACIONAL;1;27886
MIGUEL ALEMÁN;1;27886
VIVAH;2;27886
EL MARTILLO;1;27887
ANDALUCÍA;2;27887
LOS ÁNGELES;2;27887
CANOAS;1;27888
ANÁHUAC 1;1;27889
MODERNA;1;27889
IGNACIO DE LA LLAVE;1;27890
REVOLUCIÓN VERDE;1;27891
INFONAVIT JESÚS YUREM;4;27892
VALLE DEL MANTE;1;27892
AZUCARERA;1;27893
BENITO JUÁREZ;1;27893
DEL BOSQUE;1;27893
JARDÍN;1;27893
LAS FLORES;1;27893
RÍO MANTE;1;27893
PROGRESO SOCIAL;1;27894
VICTORIA;1;27894
SAN AGUSTÍN;1;27894
CHAPULTEPEC;1;27895
ZEFERINO TERÁN;2;27895
LAS VILLAS;1;27896
NACIONAL COLECTIVA;1;27896
TULIPANES;1;27897
VALLE DE CHAPULTEPEC;2;27897
BURÓCRATA;1;27898
LIBERTAD;1;27898
POPULAR;1;27898
INFONAVIT LINARES;2;27898
AEROPUERTO;1;27898
CUAUHTÉMOC;1;27898
NUEVO AMANECER;1;27898
PASEO DE LAS PALMAS;2;27898
VAMOS TAMAULIPAS;1;27898
MARIANO MATAMOROS;1;27898
ANÁHUAC 2;1;27899
NÚÑEZ;1;27899
QUINTANILLA;1;27899
SANTA FE;2;27900
TAMAULIPAS;1;27901
NIÑOS HÉROES;1;27901
LAS BRISAS;1;27902
INFONAVIT NICOLÁS BRAVO;4;27902
NICOLÁS BRAVO;1;27902
CARLOS M DEL PINO;1;27903
ESFUERZO OBRERO;1;27903
MUNICIPIO LIBRE;1;27904
YUCATÁN;1;27905
UNIÓN BUROCRÁTICA;1;27906
LAS AMÉRICAS;1;27907
MANTE;1;27907
NICOLÁS MORENO;1;27908
OBRERA;1;27908
LUIS DONALDO COLOSIO;1;27908
GERARDO FERRARA;1;27909
ALTAVISTA;1;27909
LADRILLERA;1;27909
PLUTARCO ELÍAS CALLES;1;27909
CAMPESINA;1;27910
CAROLINA YUCATÁN DOS;1;27910
OBRERA 2;1;27911
EL HUASTEQUILLO;13;27911
COUNTRY CLUB;2;27911
PARAÍSO;1;27912
UNIDAD Y PROGRESO;1;27912
SECCIÓN AGRONÓMICA;1;27913
CAMPESINA DOS;1;27913
INDEPENDENCIA;1;27914
TOMÁS YARRINGTON RUVALCABA;1;27914
MILLER;1;27915
AQUILES SERDÁN;1;27916
SANTA CLARA;2;27916
JALISCO;2;27917
DEL VALLE;1;27918
MOCTEZUMA;1;27918
PARQUE INDUSTRIAL PROMANTE (ALOE VERA);15;27918
SAN FRANCISCO;1;27919
JOSÉ LÓPEZ PORTILLO;1;27920
